timeStep,q_mean,Sq_mean,Sq_mean_norm,phi,chi_4,temp,damp,N_heat,N_isothermal
6.68e7,2.5776972027758394,1.0210679757967,0.022649424288708052,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,2.67554753703456,0.9855539703543196,0.021859524408403923,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,2.772503006914722,0.9486336272941003,0.02104147336710222,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,2.8692806372181447,0.9225122274532985,0.020436227820829135,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,2.96593377447594,0.8846399291004708,0.01961175405722358,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,3.0635297477775563,0.8620959395793278,0.019115152592373053,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,3.1614185011165015,0.8300806265406304,0.01841086610569311,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,3.2589325618292024,0.8056312687754618,0.01787762765893585,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,3.3562862594722063,0.7821783756577456,0.0173345638298087,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,3.453757438034321,0.7622830295459486,0.016887408174835326,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,3.551161144114627,0.7440704130337011,0.01649735827074669,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,3.6478625652505854,0.7318616948561146,0.016234127841767542,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,3.7451440320694656,0.713962002729545,0.015806648805105426,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,3.8426210059407913,0.699237959262444,0.01549160207060278,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,3.9395947445724304,0.681397181346857,0.015092820207121235,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,4.037095535211362,0.6730711613214861,0.014907068537815638,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,4.134549388617974,0.6661012535586043,0.014747652869107408,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,4.232215552445368,0.6566552599978617,0.014523397544445413,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,4.330103843164631,0.6424895279734487,0.014216997546774824,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,4.427361922080238,0.6394581043875427,0.014153702512533617,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,4.524137645996126,0.6371853231710298,0.014098303696919848,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,4.621068005352794,0.6320179086664208,0.014004035619608574,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,4.718398679508387,0.6348034658265023,0.014062726051328222,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,4.815930194097771,0.6375433386040299,0.014098933727443155,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,4.913344955822582,0.6453212383758735,0.014298419612895246,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,5.010894737573997,0.6527458413471183,0.014449948182772149,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,5.108560944675358,0.6672206623053891,0.014768532995517267,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,5.2060950464250615,0.6859905707883611,0.015205991331750162,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,5.302964777800892,0.7103529730555806,0.015744468255942577,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,5.400192108614449,0.7433675979330752,0.01647913136481754,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,5.497500456516036,0.7872681149542505,0.01745922840666824,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,5.594369116860314,0.8410210778027508,0.018649557029367183,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,5.691732337002324,0.8938476244855458,0.019823139224172132,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,5.789059600838352,0.9722479241516087,0.021524736640757335,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,5.886718625195528,1.0564799323303133,0.023404643762712472,0.01,0.05,0.05,1.0,500000,500000000
6.68e7,5.936251868742972,1.0151896947107069,0.022451701844318092,0.01,0.05,0.05,1.0,500000,500000000
